PSNR_YYUV
22.16496468
22.29235077
22.40946770
22.44053841
22.42396927
22.26679230
21.95624352
21.66842651
21.54642105
21.23739052
21.18354416
21.03782272
20.92260742
20.80907059
20.73164177
20.73135376
20.66414833
21.53599548
20.86911392
21.01013565
21.65499115
21.92304420
21.25909424
21.67156982
21.44561386
21.41685677
21.50343323
21.26823807
21.18545723
21.16216660
21.21656799
21.84467316
21.10418129
21.05399704
21.03692245
21.00145149
21.51126480
21.65416908
20.90471458
20.93918991
21.69769287
21.55684662
20.92330933
20.87759209
20.94683075
20.66791916
20.75592041
20.52306938
20.42967987
20.39057159
20.43903351
20.44509125
20.38999748
20.39092064
20.48566818
21.30228233
20.51408386
21.31292534
20.65424347
20.90705681
21.06520653
21.54764366
21.70824051
21.07391739
21.84914017
21.26028824
21.38659477
22.11008072
22.42621231
22.13803482
22.54559708
22.74121857
22.90813446
22.99744606
22.96782684
22.72980690
22.44649887
22.29372215
22.74153519
22.77604866
22.71626663
22.57333946
22.67132759
23.14330864
22.74588394
22.62723923
22.45157623
22.37658501
22.28353691
22.31935120
22.33738327
22.93952751
22.38053513
22.94219971
22.46591759
23.17922211
22.86354828
22.90949631
23.44824600
23.16657257
23.14246368
22.91091537
22.65504837
22.49590874
22.86112595
22.21971893
22.75197220
22.26483536
22.14786911
22.48146439
22.95979691
22.60492134
22.69448853
22.69083023
22.63913727
22.55748367
22.49330711
22.83474159
22.65138817
22.56725502
21.86253548
21.75931740
22.32676506
21.50847435
21.39915085
21.33054924
21.18325424
21.07482910
21.95285606
21.35417557
22.32262611
21.73862648
21.95421982
22.87499428
23.12934685
22.53475952
22.54928589
22.57719421
22.45803452
22.43817329
22.44874191
22.78831482
22.38835907
22.79283714
22.69024277
22.40278625
22.58442307
22.15139771
22.04051208
21.68071938
21.52949905
22.24140930
21.24028397
21.54558945
21.30135727
21.42777634
21.75176239
21.80539703
22.10186005
22.54903030
22.66818047
22.87906265
23.08893585
23.30371666
23.32031059
23.46348763
23.55545044
23.57544327
23.37977409
23.09562683
22.96026230
22.70536613
22.37980270
22.30034828
22.16281509
22.10134506
22.09565353
22.10744095
22.77365494
22.31611633
22.64175415
22.50858116
23.26999855
22.82633018
22.61938095
22.74084091
22.88013649
22.79974174
22.68792725
22.53425789
22.38938904
22.25104523
22.79804611
22.77086067
22.21361542
22.27957535
22.93338776
22.18387604
22.03501701
21.87391090
21.78586197
22.53230095
22.52427864
22.03111267
22.27271271
22.44666862
22.74302292
23.06815910
23.15855217
22.61968231
22.37935829
22.06746864
22.05762863
22.22707939
22.47923088
23.58929443
23.09217072
23.91436005
23.98245811
23.90260696
23.46791267
23.31105804
23.11595535
22.90571213
22.67126083
23.06871605
22.39031601
22.43047523
23.11411667
23.13554382
22.52652359
22.38586235
22.26354218
22.21134949
22.19576073
22.28108406
22.41443443
22.38012314
22.35905838
22.30195999
22.28352356
22.35107040
22.29568672
22.23916626
22.24753380
22.20329285
22.05145645
22.00480461
21.95417023
21.93932343
21.88538361
21.90545845
21.98454666
22.01419640
22.01557922
22.11250687
22.65536499
22.40890884
22.27476501
22.30386353
22.29417801
22.26031494
22.25867844
22.31391144
22.33519554
22.27716064
22.32941437
23.18045044
22.46957588
22.51565170
22.60786438
22.65042496
22.72639847
23.40045166
22.66389465
22.73084259
22.74819374
22.76784134
22.70982552
23.21911049
22.48747826
22.44601822
22.43376160
22.46025467
22.62601471
23.51348686
23.00606918
23.26000404
23.36370087
23.34898758
23.33138466
23.99502945
23.22573471
23.17894745
23.78739357
23.30292130
23.32948685
23.39593506
23.49755096
23.41109085
23.22250175
23.02156067
22.93863297
22.83554077
22.56457329
23.11476707
22.35566902
23.33567047
22.84553337
22.90843201
23.11827660
24.08169174
23.56589508
23.95072174
23.75582695
23.59310532
23.52728271
24.00564194
23.63516998
23.65398598
23.54596901
23.30197144
23.87534142
23.04642868
22.77410316
22.59072113
22.64808464
22.67610359
22.64772797
22.63321114
22.68367004
22.74770546
22.85316086
23.21722412
23.12646484
23.27922440
23.27635574
23.62425613
23.53812218
24.19561195
23.83198166
23.59750938
24.07380867
23.33546066
22.86669159
22.57193756
22.41806030
22.82882690
22.33708572
22.32576370
22.75599289
22.58931160
22.62040138
22.80162811
23.12144089
23.39118195
24.40836716
24.04450607
25.32097244
25.45120621
24.58450127
24.87524223
23.94561958
23.62661362
23.27305603
23.62792015
23.26993561
23.36542511
23.31542969
23.35533905
24.21306229
23.49700737
23.27595520
23.85212708
23.20100021
23.82136536
23.21524620
23.52346802
23.61589622
24.55517578
24.28553391
24.50958252
24.74305725
24.66912079
24.47998047
24.37815094
24.57303619
24.74212646
24.93928719
25.79970169
26.08349991
26.84803391
26.38599396
26.17182922
26.33276176
25.82781029
25.20914078
24.79017067
24.60200119
24.54450607
24.54132080
24.64055252
24.94396591
24.95291901
24.96413803
24.93733406
24.96535873
25.00585175
24.98693466
24.99746323
25.48111343
24.80325890
24.63133812
24.25821495
24.68770599
23.87135315
23.87365341
23.89915657
24.01436615
24.50080872
24.24417114
24.37341309
24.54491043
24.70086670
24.29941559
24.27506638
24.30229187
24.31852341
24.31204987
24.34562683
24.60426712
24.26027107
24.17953110
24.32675934
24.60764313
24.99712181
24.87887955
25.25053406
25.69649124
25.73332596
25.48484612
25.26787949
24.91814423
24.36639023
23.80202484
23.38802528
23.83426476
23.65097237
22.78716850
22.84722900
22.93923950
22.99638367
23.09732056
23.12980843
23.15698814
24.00831985
23.30769539
23.58115959
23.48326683
23.51034546
24.29649162
23.43244362
23.74873734
23.09442711
23.01669312
22.88817406
22.79388046
22.78203964
22.96203995
23.12972069
23.36820221
23.79569054
23.90165329
24.09922028
23.98807716
24.03020096
24.19837952
24.87771606
24.13626099
24.21694565
24.97936630
24.23826981
23.84328461
23.71590805
23.80735588
23.64906693
23.54033279
23.63636208
23.69712067
23.82549477
24.78319550
24.14874840
24.34372902
24.03769684
24.02054596
23.78684616
24.37438774
23.33791924
23.26959419
23.24838448
23.27559280
23.35567665
23.73822403
23.93639374
24.77322006
23.98109245
24.75381470
24.60668373
24.38363838
24.42137718
23.65319824
24.45941162
23.62407875
24.01265717
23.75149155
23.24215126
23.63334274
22.44575119
23.29196930
23.18896103
22.28499413
22.56339264
22.62578773
23.31021118
23.22666550
23.47031784
24.53779221
23.76664352
23.74789238
23.66420364
23.57457352
23.42397690
23.29631615
23.25385857
23.16503525
23.07427216
24.02827263
24.11605835
23.35066223
23.47904587
23.66160393
24.05220795
23.69167137
23.55254173
24.36171532
23.60180855
23.90059280
24.07639503
24.11609840
24.39773941
24.66162109
25.61871719
25.32889366
25.54591370
25.70298195
26.26232147
25.77001762
25.90225410
25.25322151
25.27432632
24.92492867
24.31112480
24.04311371
24.40458298
23.37674332
23.94230652
23.23794365
23.31934929
24.21525192
23.49823380
23.56903839
23.72427368
23.93452454
24.03870773
23.90774536
24.55896187
23.79050255
24.53219414
23.66365433
23.61700249
23.69587135
24.48799324
23.72513962
23.91273880
23.63932419
23.68769455
23.81713676
23.76446152
24.70409393
24.46490097
24.28629875
24.44606972
24.85902596
25.58483505
25.42701530
25.40577888
25.73768616
25.55379677
25.17596436
24.86600494
25.15796661
24.40307617
24.61797905
24.28536224
24.85455704
24.11475182
23.95804977
23.82707214
24.27234459
23.12961388
22.76655006
22.54339409
22.35356140
22.16503906
22.23876190
23.09963417
22.18098831
22.31896591
22.43317795
22.43223572
22.32038307
22.24946785
22.20872879
23.14405251
22.73717117
22.10795403
22.12313080
22.24087715
23.31354141
22.48043251
22.73072815
22.87347603
23.66835022
23.33951569
22.84646034
22.53475189
22.13225365
21.94952774
21.96740341
22.40971565
21.94679260
22.12356186
22.33356094
23.36386490
23.11528206
22.88893127
23.09481812
23.22364616
23.29929733
23.34947205
23.17990303
22.92847061
22.75792122
22.72524643
22.61353683
22.41814613
22.27671051
23.27717209
22.23476791
23.36482048
22.39183426
23.54320145
23.54254150
22.93716240
24.00411224
23.43791199
23.65958023
24.64884186
23.82589149
23.58853340
23.30834579
23.15705299
23.32131958
22.64858055
22.43811798
22.38080215
23.12829208
23.21078873
22.30612755
22.89485550
22.18022537
22.90392876
23.20303345
23.03390312
23.44025040
22.67031860
22.90651512
23.82484245
23.84057045
24.05946541
24.23412323
24.42399597
24.18055534
24.07315826
23.96554756
23.82733917
23.95231628
24.09786987
23.95133591
22.91483307
22.60368538
23.28690338
22.58978844
22.53132248
22.49668121
22.58930206
23.61441612
23.01892853
23.31145477
23.48338699
23.60614014
24.30267525
24.70809555
24.04652405
23.95084572
23.84019470
23.85975647
23.77128983
23.77186012
23.91299057
24.04446411
23.96919632
23.79987526
23.73004532
23.60704803
23.22648621
23.06980324
22.51641464
22.88809967
22.40410995
22.23365784
22.23909187
23.19307709
23.50903320
22.44794846
22.39232635
22.55507660
22.72887421
23.31147003
23.22344780
23.55846214
23.59233093
24.46593094
23.57744598
23.44001961
22.98796654
22.73800087
22.64994621
22.59051323
22.79782295
22.69918060
22.85257721
22.66014290
22.45092010
22.95426559
21.86688614
22.08539772
21.60962677
21.57178497
21.61383057
21.80715179
21.68131256
21.68964195
21.96288681
21.76897812
22.03129959
22.73884964
22.62525940
21.87333298
21.88574791
22.03599167
22.52110291
22.52592468
23.09978676
22.42795181
22.75381088
23.19316483
22.43543434
23.15459061
22.64219475
22.72266197
22.99725723
22.85381317
22.75057602
22.52633286
22.27781105
22.62238503
22.55876732
23.14002991
22.07340622
21.97234344
22.06177139
21.99755669
22.34339142
22.77178192
22.83851433
22.08899498
22.27378654
23.23342323
22.48699570
22.43596077
22.47687340
22.32908630
22.20201874
22.31567574
21.66151237
21.50259399
21.42421722
21.38862419
21.28253937
21.24748993
21.92007065
22.04172325
21.49702072
21.54135895
21.65516281
21.20862961
21.18486595
21.18085098
21.17074203
21.11762619
21.42609787
21.29263687
21.02462959
21.02896881
21.06489372
21.04008865
21.02013397
22.00655746
21.07093048
21.06842232
21.42951965
21.03005219
21.87521935
20.86412239
20.73278046
21.19609833
20.74535751
21.27919960
20.71395493
21.52226257
21.60566330
20.64011765
21.67494965
20.79394341
20.91054153
21.00578117
20.89114189
21.86872101
20.78724098
20.68806839
20.55783272
20.46066475
20.41513824
20.37516022
20.30442429
20.27427292
21.36956406
20.32632637
20.37030983
20.51790237
20.72230148
20.95201111
21.21422005
21.49140930
22.57745934
21.66481209
22.61727142
21.51112556
22.40957260
21.23073578
21.07242203
21.89781952
21.01655769
21.32698059
21.22845459
21.39644623
21.52387619
22.56811142
21.90711975
21.64808273
21.85271072
21.65372467
21.55942535
21.55124855
21.65467453
22.70616913
21.83462334
21.96712112
22.16760635
22.72945595
22.18809509
22.07828903
21.98470306
21.87503433
21.97414780
22.70452118
21.97266579
22.70364952
22.08971977
21.90346718
21.97516251
22.11250687
21.66705132
22.12212563
21.60030746
21.56096458
21.51837921
22.61084366
21.77432823
22.80555725
21.95328903
23.03127480
22.98986435
22.03974724
22.78468895
22.62095451
21.66561127
21.34498215
21.06007004
20.87391663
20.77332497
20.76003838
20.90160370
20.97621155
22.09487534
21.32459450
21.35305595
21.28379631
21.16054344
21.08874512
20.76346970
20.64525986
20.58965683
20.53819656
20.56539536
21.05746841
21.13708305
20.96044922
21.26285744
21.12244606
21.14254189
21.07441330
21.00753593
20.96390533
22.09924316
22.15152550
21.13933754
22.29399109
21.26571465
21.32973480
21.33324432
21.29298210
21.92459297
21.29722214
21.28524590
21.79652214
22.25007057
21.48089218
21.51437569
22.47930145
21.35576248
21.16736412
21.01715851
21.16524696
20.91718674
20.85309792
20.85273743
21.16171837
20.85792542
21.68800354
21.55084229
20.56577492
20.86252975
20.29687500
20.01376343
20.59919739
19.55436134
19.40686798
19.23427200
19.16085434
19.07868004
19.03606224
19.05277634
19.07001305
19.08100700
20.09370422
19.25184059
19.25324059
19.20514870
19.24661255
19.32381821
19.27460289
19.12438583
19.11066055
20.11689949
19.49806404
19.60710335
19.94574165
20.00201416
20.29788589
21.34739304
20.73957253
20.69692802
20.47674561
20.60417557
19.97217751
19.72083855
19.51347733
19.37870598
19.69574738
21.40254784
21.80868340
22.33957672
21.75012398
22.08500671
22.73560715
22.96797752
22.56262970
22.47395515
22.95339775
23.25021553
22.99915695
22.56647873
22.70097733
22.66892433
22.51960754
22.10185623
21.97476578
22.33160210
22.09882927
21.78031921
21.47949219
21.45727921
21.57239914
21.59299660
21.77145386
21.61693954
21.70973969
21.67721558
21.76718903
21.30459595
21.17187691
21.09989166
20.93668175
20.94581223
21.46148682
21.05187225
21.09767723
21.01389694
20.79607391
20.83357048
21.18510818
20.57127380
20.56742859
20.77526093
21.12728310
21.46897316
21.79000854
22.12730026
22.42771530
22.54322243
22.75822639
22.40522575
22.35369682
22.25608063
22.52022171
22.33417130
22.56129837
22.71047974
22.85771370
23.01436996
23.09341240
23.08634567
22.98576355
22.84911728
22.80929565
22.41080856
22.11741638
21.91150856
21.74258995
21.65079308
21.92919922
21.95636559
21.72291946
21.74523926
21.76514053
21.73675537
21.89457321
21.90248680
21.97533798
21.60384178
21.41032410
21.26475525
21.18839645
21.02285004
20.77732277
20.77232742
20.66425323
20.77852058
20.82806778
20.99120331
21.35724068
21.74654198
22.00290680
22.00565720
21.98367310
21.71491623
21.31989670
21.30953598
21.12992287
20.54317093
20.47731590
20.54710007
20.65357971
20.87093163
20.99272919
21.01646042
21.33130646
20.95232391
20.74420738
20.68535042
20.60034561
20.36918449
20.27915573
20.17412186
20.13080406
20.09738922
19.98599052
19.92402077
19.90119553
19.83679008
20.22765732
19.63463593
19.59059715
19.53869057
19.52406120
19.53153801
19.78314590
19.80575943
19.82262993
19.77426720
19.65743637
19.52266312
19.39442825
19.37266731
19.41889000
19.51531410
20.31598282
20.55319786
20.71937180
20.33607292
20.46550751
20.71595955
20.32352066
20.12273407
19.92545319
19.70535469
19.43230438
19.21335602
19.17965508
19.38797188
19.66044235
19.81983376
